price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person
346.0,Entire home/apt,Centrum-Oost,Entire rental unit,1,1,2,1.5,1.0,1.0,1,28,2.3,1,291,3,25,43,4.86,4.89,4.89,4.89,4.82,4.86,4.54,28.0,12.0,2.0,5.0,9.0,1,4.166666666666667,1.103353867214237,47,0.46600873763042766,1.0,1.0,592.0,0.0472972972972973,173.0,346.0,0.5
400.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.5,2.0,2.0,2,2,0.18,1,338,20,37,67,4.5,5.0,4.0,5.0,4.5,4.5,4.0,2.0,87.0,0.0,1.0,1.0,0,0.5,4.58590006844627,8,3.355596276222698,0.5,0.13,561.0,0.0035650623885918,100.0,200.0,0.5
309.0,Entire home/apt,De Aker - Nieuw Sloten,Entire home,0,0,4,1.0,3.0,3.0,2,5,0.4,1,98,0,0,16,5.0,5.0,5.0,4.8,5.0,5.0,4.8,5.0,34.0,0.0,3.0,3.0,0,1.5,9.653661875427789,55,10.414536831664646,1.0,0.55,605.0,0.008264462809917356,77.25,103.0,0.75
172.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,1.0,2.0,3,6,0.48,1,9,1,9,9,5.0,5.0,4.83,5.0,5.0,4.83,4.83,6.0,21.0,1.0,1.0,2.0,1,1.1666666666666667,6.72416153319644,6,3.4755819079415993,0.5,0.31,602.0,0.009966777408637873,43.0,172.0,0.5
295.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.0,2.0,3.0,2,8,0.67,1,358,23,53,83,4.5,4.88,4.75,5.0,4.5,4.75,4.0,8.0,55.0,0.0,1.0,5.0,0,1.1666666666666667,10.184804928131417,50,6.171894778022615,1.0,0.72,587.0,0.013628620102214651,73.75,147.5,0.75
195.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,1,1,2,1.0,1.0,1.0,1,3,0.23,9,0,0,0,0,4.33,4.33,5.0,5.0,5.0,4.0,4.0,3.0,357.0,0.0,0.0,0.0,0,0.0,6.028747433264887,46,4.692348925687189,0.85,1.0,614.0,0.004885993485342019,97.5,195.0,0.5
224.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,1,1,4,1.0,1.0,1.0,1,16,1.19,9,0,0,0,0,4.38,4.25,4.88,4.75,4.56,4.13,4.0,16.0,255.0,0.0,0.0,0.0,0,0.0,6.028747433264887,46,4.692348925687189,0.85,1.0,630.0,0.025396825396825397,56.0,224.0,0.25
162.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,2,8,0.66,1,51,4,21,51,5.0,5.0,4.75,5.0,5.0,5.0,5.0,8.0,12.0,1.0,3.0,6.0,1,2.5,9.095140314852841,20,4.622957557015468,0.83,0.14,588.0,0.013605442176870748,81.0,162.0,0.5
200.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.0,1.0,1.0,5,6,0.5,1,31,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,95.0,0.0,0.0,3.0,0,0.5,9.160848733744011,45,2.7898976246334257,1.0,0.39,588.0,0.01020408163265306,100.0,200.0,0.5
80.0,Private room,De Baarsjes - Oud-West,Private room in rental unit,0,1,2,1.5,1.0,1.0,3,40,3.13,1,357,22,52,82,4.8,4.8,4.73,4.88,4.85,4.7,4.53,40.0,19.0,2.0,10.0,18.0,1,7.333333333333333,12.010951403148528,5,5.687673902123756,1.0,0.97,610.0,0.06557377049180328,40.0,80.0,0.5
144.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,5,6,0.49,1,135,2,2,2,4.83,4.67,4.83,4.83,5.0,4.67,4.5,6.0,116.0,0.0,0.0,2.0,0,0.3333333333333333,12.238193018480493,32,2.717995647182028,1.0,0.67,593.0,0.01011804384485666,72.0,144.0,0.5
338.0,Entire home/apt,Zuid,Entire loft,0,0,2,1.0,1.0,1.0,3,6,0.5,1,358,23,53,83,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,34.0,0.0,1.0,3.0,0,0.8333333333333334,6.414784394250513,37,6.530243112227882,1.0,0.67,589.0,0.010186757215619695,169.0,338.0,0.5
256.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,3,9,0.73,1,328,3,23,53,5.0,5.0,5.0,5.0,5.0,5.0,4.89,9.0,18.0,1.0,3.0,5.0,1,2.3333333333333335,9.215605749486652,41,1.983229974031848,1.0,0.29,596.0,0.015100671140939598,128.0,256.0,0.5
233.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,4,1.0,2.0,1.0,3,4,0.31,1,256,0,3,3,4.5,5.0,4.25,5.0,4.75,4.5,4.0,4.0,144.0,0.0,0.0,1.0,0,0.16666666666666666,7.887748117727583,10,1.7529514877774919,1.0,0.73,609.0,0.006568144499178982,58.25,116.5,0.25
405.0,Entire home/apt,Oud-Oost,Entire condo,0,0,4,1.0,2.0,2.0,3,4,0.34,1,30,2,6,6,5.0,4.75,5.0,5.0,4.75,4.75,4.75,4.0,15.0,2.0,2.0,3.0,1,2.1666666666666665,11.006160164271048,28,2.6410756933804675,1.0,0.8,578.0,0.006920415224913495,101.25,202.5,0.5
225.0,Entire home/apt,Oud-Noord,Entire rental unit,0,0,3,1.5,2.0,2.0,5,2,0.18,1,60,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,26.0,1.0,1.0,1.0,1,1.0,12.240930869267626,48,2.170170508586943,1.0,0.4,563.0,0.003552397868561279,75.0,112.5,0.6666666666666666
153.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.0,1.0,1.0,4,1,1.0,1,49,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,27.0,1.0,1.0,1.0,1,1.0,10.151950718685832,49,2.3070729838910546,1.0,0.5,255.0,0.00392156862745098,76.5,153.0,0.5
267.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.0,1.0,1.0,3,5,0.43,1,92,14,40,70,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,2.0,2.0,2.0,1,2.0,10.54072553045859,39,3.4873854154079087,1.0,0.73,572.0,0.008741258741258742,133.5,267.0,0.5
437.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,2.0,3.0,2.0,3,4,0.47,1,144,9,28,54,5.0,5.0,5.0,5.0,5.0,5.0,4.5,4.0,67.0,0.0,3.0,3.0,0,1.5,3.9561943874058865,11,3.9358502651396226,0.1,0.12,480.0,0.008333333333333333,109.25,145.66666666666666,0.5
99.0,Private room,Geuzenveld - Slotermeer,Private room in townhouse,1,0,2,1.0,1.0,1.0,2,15,1.18,3,215,12,31,61,5.0,4.87,4.8,4.93,4.93,4.87,4.8,15.0,4.0,1.0,3.0,8.0,1,2.8333333333333335,9.248459958932239,38,7.8803647729910935,1.0,0.61,609.0,0.024630541871921183,49.5,99.0,0.5
200.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.0,1.0,1.0,3,2,0.16,1,135,18,44,74,5.0,5.0,4.5,5.0,5.0,5.0,4.5,2.0,172.0,0.0,0.0,1.0,0,0.16666666666666666,7.611225188227242,19,5.671011810328311,1.0,0.5,609.0,0.003284072249589491,100.0,200.0,0.5
315.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.5,2.0,2.0,3,6,0.7,1,275,2,15,15,5.0,4.83,5.0,5.0,5.0,5.0,4.83,6.0,16.0,1.0,2.0,4.0,1,1.8333333333333333,9.779603011635865,22,4.8121676572397325,1.0,0.59,484.0,0.012396694214876033,78.75,157.5,0.5
332.0,Entire home/apt,Westerpark,Entire rental unit,0,0,4,1.0,3.0,3.0,5,1,0.23,1,80,25,50,80,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,127.0,0.0,0.0,1.0,0,0.16666666666666666,13.034907597535934,7,3.8312255807897877,0.3,0.2,355.0,0.0028169014084507044,83.0,110.66666666666667,0.75
169.0,Entire home/apt,Westerpark,Entire condo,0,0,2,1.5,1.0,1.0,3,7,0.55,1,4,0,4,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,305.0,0.0,0.0,0.0,0,0.0,4.947296372347707,41,3.1872354522686313,0.0,0.25,610.0,0.011475409836065573,84.5,169.0,0.5
203.0,Entire home/apt,Oud-Oost,Entire rental unit,1,0,2,1.0,1.0,1.0,3,12,1.41,1,91,23,48,78,4.92,4.83,4.92,4.92,5.0,4.83,4.5,12.0,73.0,0.0,5.0,7.0,0,2.8333333333333335,10.001368925393566,32,1.3809700800632971,1.0,0.6,483.0,0.024844720496894408,101.5,203.0,0.5
283.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,0,0,4,1.0,2.0,2.0,1,4,0.34,1,2,2,2,2,5.0,5.0,5.0,5.0,5.0,4.75,4.75,4.0,116.0,0.0,0.0,2.0,0,0.3333333333333333,10.620123203285422,37,2.602326035197308,1.0,0.89,583.0,0.00686106346483705,70.75,141.5,0.5
237.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,3,1.0,2.0,2.0,2,2,1.02,1,326,4,22,52,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,32.0,0.0,2.0,2.0,0,1.0,9.582477754962355,41,1.7954881567556513,1.0,0.5,286.0,0.006993006993006993,79.0,118.5,0.6666666666666666
180.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.0,1.0,1.0,3,6,0.5,1,8,0,8,8,5.0,5.0,5.0,5.0,5.0,4.83,5.0,6.0,53.0,0.0,1.0,1.0,0,0.5,9.423682409308693,39,6.400780923272413,1.0,0.63,588.0,0.01020408163265306,90.0,180.0,0.5
324.0,Entire home/apt,Westerpark,Entire rental unit,0,0,4,1.0,2.0,2.0,4,6,0.48,1,323,2,23,53,4.83,5.0,5.0,5.0,4.83,4.83,4.83,6.0,142.0,0.0,0.0,1.0,0,0.16666666666666666,7.671457905544147,48,3.842755317481297,1.0,0.44,603.0,0.009950248756218905,81.0,162.0,0.5
185.0,Entire home/apt,Centrum-West,Entire rental unit,0,1,2,1.0,1.0,1.0,2,10,0.75,5,9,0,0,9,3.6,3.8,3.5,4.0,4.0,4.1,3.1,10.0,304.0,0.0,0.0,0.0,0,0.0,3.4743326488706368,8,1.484355970910916,1.0,1.0,627.0,0.01594896331738437,92.5,185.0,0.5
103.0,Entire home/apt,Noord-West,Entire rental unit,0,0,2,1.5,2.0,3.0,2,9,0.7,1,42,3,12,42,5.0,5.0,5.0,5.0,5.0,4.89,5.0,9.0,21.0,1.0,3.0,8.0,1,2.8333333333333335,12.136892539356605,35,4.453336801629277,0.6,0.43,610.0,0.014754098360655738,51.5,51.5,1.5
450.0,Entire home/apt,De Baarsjes - Oud-West,Entire home,0,0,2,1.0,1.0,1.0,2,5,0.4,1,364,29,59,89,5.0,5.0,4.6,5.0,5.0,4.8,4.8,5.0,151.0,0.0,0.0,1.0,0,0.16666666666666666,9.656399726214921,21,3.3492847986397427,1.0,0.33,600.0,0.008333333333333333,225.0,450.0,0.5
293.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,1,1,5,1.0,3.0,3.0,3,14,1.08,1,231,0,0,0,4.86,4.64,4.43,5.0,5.0,4.57,4.57,14.0,75.0,0.0,1.0,5.0,0,1.1666666666666667,8.810403832991103,31,5.934557467447031,1.0,1.0,617.0,0.022690437601296597,58.6,97.66666666666667,0.6
348.0,Entire home/apt,De Aker - Nieuw Sloten,Entire home,0,0,5,1.0,3.0,3.0,2,6,0.52,1,210,3,8,8,5.0,5.0,4.67,5.0,5.0,4.5,4.83,6.0,94.0,0.0,0.0,4.0,0,0.6666666666666666,9.42094455852156,14,10.948935853902869,1.0,0.5,575.0,0.010434782608695653,69.6,116.0,0.6
191.0,Entire home/apt,Noord-Oost,Entire home,0,0,5,1.0,4.0,3.0,5,4,0.92,1,192,0,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,33.0,0.0,3.0,4.0,0,1.6666666666666667,10.877481177275838,47,6.614486551063858,0.8,0.06,358.0,0.0111731843575419,38.2,47.75,0.6
354.0,Entire home/apt,De Baarsjes - Oud-West,Entire loft,1,0,4,1.0,2.0,2.0,3,16,1.3,1,336,10,34,64,5.0,4.94,5.0,5.0,5.0,4.94,4.94,16.0,26.0,1.0,3.0,8.0,1,2.8333333333333335,8.380561259411362,34,5.0079287247544855,1.0,0.32,596.0,0.026845637583892617,88.5,177.0,0.5
469.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,4,1.5,2.0,2.0,3,0,0.51,1,357,22,52,82,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,9.149897330595483,11,2.535009796045019,0.63,0.33,979.0,0.0,117.25,234.5,0.5
304.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,0,0,2,1.5,1.0,1.0,2,7,0.78,1,341,12,36,66,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,1.0,1.0,6.0,1,1.8333333333333333,11.356605065023956,32,1.3314993190254807,1.0,0.5,496.0,0.014112903225806451,152.0,304.0,0.5
272.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire condo,0,0,3,1.0,2.0,2.0,4,0,0.51,1,41,0,0,0,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,13.516769336071183,28,3.8748552073289697,1.0,0.71,979.0,0.0,90.66666666666667,136.0,0.6666666666666666
478.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,3,3,0.23,1,353,18,48,78,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,149.0,0.0,0.0,1.0,0,0.16666666666666666,5.990417522245037,10,3.9029690723409804,1.0,0.33,610.0,0.004918032786885246,119.5,239.0,0.5
190.0,Entire home/apt,Bos en Lommer,Entire rental unit,0,0,2,1.0,0.0,0.0,1,0,0.51,35,1,1,1,1,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,10.127310061601642,18,6.751866408630942,0.81,0.72,979.0,0.0,95.0,190.0,0.0
270.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire home,0,0,2,1.5,1.0,1.0,2,7,0.64,1,154,10,34,64,5.0,4.86,5.0,5.0,5.0,4.86,4.43,7.0,96.0,0.0,0.0,2.0,0,0.3333333333333333,12.161533196440795,41,1.4674550919590301,1.0,0.52,553.0,0.012658227848101266,135.0,270.0,0.5
177.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,1,1,0.09,1,32,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,346.0,0.0,0.0,0.0,0,0.0,7.151266255989048,35,1.8291869225306747,1.0,0.33,574.0,0.0017421602787456446,88.5,177.0,0.5
293.0,Entire home/apt,Westerpark,Entire rental unit,1,0,4,1.0,3.0,4.0,5,13,1.04,1,253,0,0,0,4.77,4.85,5.0,5.0,4.69,4.85,4.38,13.0,94.0,0.0,0.0,2.0,0,0.3333333333333333,8.908966461327857,44,3.805183939653777,1.0,0.4,602.0,0.02159468438538206,73.25,97.66666666666667,1.0
180.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,3,5,0.47,1,12,1,3,8,5.0,5.0,5.0,5.0,5.0,4.8,4.8,5.0,114.0,0.0,0.0,2.0,0,0.3333333333333333,9.396303901437372,22,1.6171903858236267,1.0,0.2,547.0,0.009140767824497258,90.0,180.0,0.5
218.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,1,1,0.09,1,229,0,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,326.0,0.0,0.0,0.0,0,0.0,10.387405886379192,35,4.862422877907657,1.0,0.5,554.0,0.0018050541516245488,109.0,218.0,0.5
239.0,Entire home/apt,Zuid,Entire rental unit,0,0,3,1.0,2.0,2.0,2,5,1.47,1,10,5,10,10,4.8,5.0,4.6,5.0,5.0,5.0,4.8,5.0,4.0,3.0,4.0,5.0,1,3.6666666666666665,11.449691991786448,48,6.012474046308102,0.83,0.41,329.0,0.015197568389057751,79.66666666666667,119.5,0.6666666666666666
193.0,Entire home/apt,Bos en Lommer,Entire rental unit,0,0,2,1.0,2.0,2.0,2,2,0.4,1,72,1,4,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,145.0,0.0,0.0,2.0,0,0.3333333333333333,9.418206707734429,10,6.212946115992055,0.5,0.38,378.0,0.005291005291005291,96.5,96.5,1.0
175.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.0,1.0,1.0,5,2,0.16,1,137,4,4,4,5.0,5.0,4.5,5.0,5.0,4.5,4.5,2.0,116.0,0.0,0.0,1.0,0,0.16666666666666666,11.394934976043805,36,5.392699657950219,1.0,0.6,601.0,0.0033277870216306157,87.5,175.0,0.5
180.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,0,0,2,1.0,1.0,1.0,2,5,0.58,1,26,8,12,12,4.8,5.0,4.8,5.0,5.0,4.8,4.6,5.0,25.0,1.0,1.0,3.0,1,1.3333333333333333,9.555099247091034,36,4.562760160641832,1.0,1.0,485.0,0.010309278350515464,90.0,180.0,0.5
350.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.0,1.0,1.0,2,2,0.17,1,47,3,17,47,5.0,4.0,5.0,5.0,3.5,5.0,4.5,2.0,354.0,0.0,0.0,0.0,0,0.0,12.843258042436688,1,1.6202844555815397,1.0,0.81,589.0,0.003395585738539898,175.0,350.0,0.5
212.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,5,1.0,1.0,3.0,2,9,0.82,1,249,0,0,0,4.11,4.11,3.89,4.33,4.44,4.44,3.78,9.0,250.0,0.0,0.0,0.0,0,0.0,12.563997262149213,37,2.8517098774267944,1.0,0.59,555.0,0.016216216216216217,42.4,212.0,0.6
383.0,Entire home/apt,Centrum-West,Entire home,0,0,2,2.0,1.0,1.0,2,6,0.51,1,357,22,52,82,5.0,5.0,5.0,4.83,5.0,5.0,4.67,6.0,145.0,0.0,0.0,3.0,0,0.5,8.260095824777549,16,1.061989273250722,1.0,0.44,582.0,0.010309278350515464,191.5,383.0,0.5
144.0,Entire home/apt,Watergraafsmeer,Entire rental unit,0,0,3,1.0,2.0,2.0,1,0,0.51,1,207,0,0,0,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,12.208076659822039,7,5.563671156441694,1.0,0.71,979.0,0.0,48.0,72.0,0.6666666666666666
150.0,Entire home/apt,Oud-Noord,Entire rental unit,0,0,2,1.0,1.0,1.0,1,2,0.22,35,5,5,5,5,5.0,5.0,4.5,5.0,5.0,4.5,4.5,2.0,133.0,0.0,0.0,1.0,0,0.16666666666666666,10.127310061601642,21,2.56330340032566,0.81,0.72,499.0,0.004008016032064128,75.0,150.0,0.5
260.0,Entire home/apt,Centrum-West,Entire condo,0,0,3,1.5,1.0,1.0,1,13,1.12,2,323,9,28,56,4.92,4.77,4.77,4.77,4.85,4.92,4.85,13.0,144.0,0.0,0.0,3.0,0,0.5,2.0396988364134154,42,2.9575356742478567,1.0,0.19,575.0,0.022608695652173914,86.66666666666667,260.0,0.3333333333333333
343.0,Entire home/apt,Centrum-Oost,Houseboat,1,0,4,1.5,1.0,2.0,1,1,0.09,2,363,28,58,88,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,351.0,0.0,0.0,0.0,0,0.0,8.281998631074606,15,0.701573565992857,0.88,0.39,579.0,0.0017271157167530224,85.75,343.0,0.5
64.0,Private room,Zuid,Private room in rental unit,0,0,1,1.0,1.0,1.0,3,3,0.28,1,45,7,8,8,5.0,5.0,5.0,5.0,5.0,5.0,4.67,3.0,115.0,0.0,0.0,2.0,0,0.3333333333333333,9.963039014373717,6,6.183395780907182,0.25,0.2,554.0,0.005415162454873646,64.0,64.0,1.0
315.0,Entire home/apt,Buitenveldert - Zuidas,Entire condo,0,0,2,1.0,1.0,1.0,1,4,0.33,1,83,23,53,83,5.0,5.0,4.75,5.0,5.0,5.0,5.0,4.0,257.0,0.0,0.0,0.0,0,0.0,9.270362765229295,39,5.075620917303725,0.0,0.5,588.0,0.006802721088435374,157.5,315.0,0.5
241.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,2,4,0.33,1,241,10,19,19,4.0,4.75,4.75,4.75,4.75,4.5,4.25,4.0,144.0,0.0,0.0,2.0,0,0.3333333333333333,9.478439425051334,22,2.812021728207874,1.0,0.58,587.0,0.0068143100511073255,120.5,241.0,0.5
275.0,Entire home/apt,Centrum-Oost,Houseboat,1,0,4,1.0,1.0,1.0,2,11,1.16,1,26,1,4,8,4.82,4.82,4.36,4.91,4.91,4.82,4.55,11.0,144.0,0.0,0.0,5.0,0,0.8333333333333334,4.48186173853525,36,0.4365405764652345,1.0,0.81,512.0,0.021484375,68.75,275.0,0.25
135.0,Private room,Centrum-West,Private room in bed and breakfast,1,0,2,1.0,1.0,1.0,2,17,2.41,1,61,0,0,0,5.0,5.0,4.94,5.0,5.0,5.0,4.88,17.0,99.0,0.0,0.0,14.0,0,2.3333333333333335,5.171800136892539,23,2.2657326960608675,1.0,0.78,439.0,0.0387243735763098,67.5,135.0,0.5
225.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.0,1.0,1.0,2,1,0.13,1,186,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,233.0,0.0,0.0,0.0,0,0.0,3.9589322381930185,25,2.367074016777744,1.0,0.5,461.0,0.0021691973969631237,112.5,225.0,0.5
326.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.0,1.0,1.0,3,6,0.5,1,23,0,1,1,5.0,5.0,4.83,5.0,5.0,5.0,4.83,6.0,143.0,0.0,0.0,1.0,0,0.16666666666666666,10.250513347022586,10,2.4950329970975975,1.0,0.33,588.0,0.01020408163265306,163.0,326.0,0.5
125.0,Entire home/apt,Bos en Lommer,Entire condo,0,0,2,1.0,1.0,1.0,2,7,0.58,1,0,0,0,0,4.71,5.0,4.71,4.86,5.0,4.57,4.57,7.0,95.0,0.0,0.0,2.0,0,0.3333333333333333,12.63791923340178,29,5.963726968806725,1.0,1.0,590.0,0.011864406779661017,62.5,125.0,0.5
340.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,4,1.0,3.0,3.0,2,2,0.17,1,191,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,318.0,0.0,0.0,0.0,0,0.0,1.0403832991101984,54,1.0990216447826604,1.0,0.5,589.0,0.003395585738539898,85.0,113.33333333333333,0.75
300.0,Entire home/apt,De Baarsjes - Oud-West,Entire home,0,0,2,1.5,1.0,1.0,2,0,0.51,1,213,0,0,0,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,1.0403832991101984,19,4.40333596633668,1.0,0.67,979.0,0.0,150.0,300.0,0.5
210.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,4,1.5,2.0,2.0,3,3,0.25,1,3,3,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,15.0,1.0,1.0,1.0,1,1.0,8.607802874743326,48,3.9410979823160748,1.0,0.83,581.0,0.0051635111876075735,52.5,105.0,0.5
185.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,1,2,1.82,1,150,14,17,40,4.5,4.5,4.5,4.5,4.5,4.5,4.0,2.0,6.0,1.0,2.0,2.0,1,1.5,6.023271731690623,35,2.3612940707439556,1.0,0.73,260.0,0.007692307692307693,92.5,185.0,0.5
405.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,1,8,0.68,1,85,27,55,85,5.0,5.0,5.0,5.0,5.0,5.0,4.75,8.0,130.0,0.0,0.0,3.0,0,0.5,3.1704312114989732,26,4.1366055930194445,1.0,0.65,582.0,0.013745704467353952,101.25,202.5,0.5
180.0,Entire home/apt,Noord-Oost,Entire home,0,0,4,1.5,4.0,2.0,2,7,0.57,1,82,0,0,0,5.0,5.0,4.86,5.0,5.0,4.71,4.71,7.0,54.0,0.0,2.0,4.0,0,1.3333333333333333,10.05886379192334,37,6.695839593042175,1.0,0.69,596.0,0.01174496644295302,45.0,45.0,0.5
190.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.5,1.0,1.0,5,2,0.17,1,144,9,24,54,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,124.0,0.0,0.0,1.0,0,0.16666666666666666,9.618069815195073,26,4.693999581210384,0.75,0.09,587.0,0.0034071550255536627,95.0,190.0,0.5
400.0,Entire home/apt,Centrum-West,Entire home,0,0,4,1.0,0.0,1.0,2,4,0.92,1,133,22,36,45,5.0,5.0,5.0,5.0,5.0,5.0,4.75,4.0,6.0,2.0,3.0,4.0,1,2.6666666666666665,9.555099247091034,8,2.2900420861336683,1.0,0.29,358.0,0.0111731843575419,100.0,400.0,0.25
425.0,Entire home/apt,Centrum-Oost,Entire rental unit,0,0,4,1.0,2.0,2.0,3,6,1.18,1,34,0,8,8,5.0,5.0,5.0,5.0,4.83,5.0,4.67,6.0,87.0,0.0,1.0,6.0,0,1.3333333333333333,12.32580424366872,47,0.5612397538490063,1.0,0.73,380.0,0.015789473684210527,106.25,212.5,0.5
325.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.0,1.0,1.0,3,0,0.51,1,173,23,53,83,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,12.008213552361397,17,2.4341249703741967,1.0,0.71,979.0,0.0,162.5,325.0,0.5
193.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,4,5,0.45,1,105,2,10,19,5.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,64.0,0.0,2.0,3.0,0,1.1666666666666667,7.049965776865161,16,2.413238623984805,0.88,0.67,560.0,0.008928571428571428,96.5,193.0,0.5
162.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,1,0,0.51,1,253,0,0,0,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,12.473648186173854,29,6.0746402777150905,1.0,0.64,979.0,0.0,81.0,162.0,0.5
136.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,3,2,0.39,1,86,26,56,86,4.0,3.5,3.5,4.5,5.0,4.5,3.0,2.0,148.0,0.0,0.0,2.0,0,0.3333333333333333,11.707049965776864,9,3.5327587599495707,0.86,0.81,381.0,0.005249343832020997,68.0,136.0,0.5
